num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
947	3	7.670155287	4.842810323	2.860449998	1.847582821	1.627871337	-0.123177853
948	3	7.691281832	4.936808488	2.778178069	1.706606638	1.571242927	-0.088683667
949	3	7.613497284	4.926697985	2.697189672	1.590878179	1.582178208	-0.07306209
950	3	7.573128336	4.901242493	2.662744892	1.670759343	1.643468384	-0.000554427
951	3	7.478834238	4.907037362	2.667013141	1.78599192	1.813089154	0.087605804
952	3	7.314975401	4.881780803	2.690150336	1.911679194	2.029790386	0.183994602
953	3	7.176591326	4.823829449	2.719951386	2.053821355	2.173115359	0.251662302
954	3	7.16116666	4.812548896	2.736186548	2.152045428	2.266045233	0.300130835
955	3	7.125536703	4.784075998	2.735673696	2.074480132	2.350327483	0.273825739
956	3	7.054722103	4.626608323	2.638588276	1.994730229	2.359147142	0.218522435
957	3	7.008915102	4.446671677	2.513623114	1.924448527	2.281261458	0.155013492
958	3	6.904446373	4.29294605	2.382986295	1.852808558	2.19016484	0.092641007
959	3	6.767496494	4.091061491	2.266539279	1.816065386	2.140638817	0.067142647
960	3	6.683000658	4.01777805	2.237651834	1.856537828	2.039847016	0.059319118
961	3	6.863386226	4.132122146	2.363864487	1.857941456	2.028972099	0.073720911
962	3	7.114897027	4.32518567	2.452892296	1.866489679	2.107810082	0.058416817
963	3	7.346198665	4.474576576	2.561961117	1.819456785	2.183118963	0.032425267
964	3	7.551687078	4.664789476	2.657474351	1.749300428	2.190862272	-0.051466476
965	3	7.701022385	4.747256341	2.717326957	1.732381996	2.226398436	-0.127762446
966	3	7.690602391	4.785828763	2.742799857	1.746996225	2.206377149	-0.228830806
967	3	7.582451717	4.755119205	2.819304715	1.739910064	2.122465473	-0.280547138
968	3	7.44797468	4.805471138	2.868121983	1.831143721	2.058864324	-0.291025824
969	3	7.303759357	4.787887641	2.940600538	1.96614751	2.022467745	-0.229527019
970	3	7.201609815	4.813690002	2.991060057	2.102553336	1.962184397	-0.131123532
971	3	7.236391414	4.887969857	3.047327432	2.21467508	1.911702066	-0.005800679
972	3	7.331736324	4.834395346	2.9693443	2.328002999	1.895671634	0.098063601
973	3	7.381431812	4.8520684	2.879853959	2.390412896	1.850062695	0.181085776
974	3	7.326442522	4.902720922	2.752002479	2.40675956	1.795704867	0.230027731
975	3	7.154931221	4.911310123	2.622183848	2.372663244	1.789341797	0.270255734
976	3	6.925066556	4.874845999	2.445335118	2.334646318	1.811663213	0.294051608
977	3	6.627524142	4.97052515	2.445335118	2.281799428	1.853629171	0.313814593
978	3	6.299355834	4.923580422	2.445335118	2.231325699	1.919523503	0.333623263
979	3	6.079220035	4.851237727	2.445335118	2.191390376	2.002656143	0.362209366
980	3	6.004405958	4.783769378	2.635724137	2.174593553	2.07077565	0.382989347
981	3	5.923538832	4.711417588	2.775999925	2.157509771	2.134549352	0.403346296
982	3	5.835552265	4.633419868	2.881341817	2.140129052	2.194498647	0.423297094
983	3	5.739070601	4.548819916	2.96031097	2.122440893	2.251056387	0.342564439
984	3	5.632276404	4.456395791	3.018081443	2.10443422	2.304585858	0.250050139
985	0	5.512698372	4.354551402	2.93721928	2.086097353	2.355394929	0.142880494
986	0	5.376854382	4.241146209	2.849238589	2.067417954	2.403746784	0.016917604
987	0	5.219611897	4.113215457	2.752763991	2.048382982	2.449868171	-0.134104638
988	0	5.085051661	4.009873157	2.668119664	2.026983904	2.450664735	-0.134104638
989	0	5.243642367	4.065241284	2.590463448	2.02776209	2.414975272	-0.011697037
990	0	5.688773554	4.159656868	2.593035459	2.028439131	2.332086179	0.061293484
991	0	6.019574844	4.269330414	2.632125032	2.077873099	2.184835064	0.091075101
992	0	6.296088788	4.378677639	2.687491239	2.164832743	1.945446134	0.076104359
993	0	6.533547632	4.450023279	2.723796443	2.329671609	1.716810797	0.034724521
994	0	6.768716435	4.424434519	2.766501994	2.445603625	1.58477165	-0.041137585
995	0	6.845397403	4.415153	2.764756548	2.441612328	1.552823934	-0.067143672
996	0	6.91934845	4.42441036	2.745445708	2.40652137	1.610541132	-0.049920419
997	0	6.979227468	4.45667696	2.746026779	2.340691481	1.715512577	0.007442733
998	0	6.999841637	4.495961097	2.748143192	2.348729625	1.797763325	0.083007408
999	1	6.809114177	4.444140303	2.741649902	2.353290303	1.72318399	-0.002528196
1000	1	6.585846498	4.300529955	2.650090727	2.373756484	1.57130139	-0.13034613
1001	1	6.280937133	4.078859419	2.536695345	2.367043709	1.394541166	-0.261721219
1002	1	5.893960507	3.796320725	2.362412054	2.339929733	1.272346425	-0.346580698
1003	1	5.527507042	3.578161798	2.218135947	2.116969177	1.17551647	-0.409501634
1004	1	5.674064185	3.621866405	2.065880542	1.908774377	1.20995443	-0.352573269
1005	1	5.890387675	3.768883685	2.053463306	1.880764248	1.296808496	-0.287917004
1006	1	6.071871384	3.921037956	2.081376018	1.887485813	1.351086058	-0.263342314
1007	1	6.136989637	3.995542356	2.12993538	1.915250832	1.301555285	-0.333769282
1008	1	6.036302189	3.882958906	2.0910124	1.958672402	1.223399934	-0.421847529
1009	1	5.808316731	3.667816297	2.050571097	1.914215814	1.173633558	-0.511096869
1010	1	5.532006355	3.421927083	1.991834098	1.796031851	1.12424535	-0.567632934
1011	1	5.340736302	3.333833815	1.98922385	1.712447684	1.244902336	-0.569077694
1012	1	5.68171541	3.568270885	2.078416702	1.710723341	1.420687029	-0.466404411
1013	1	6.132802527	3.915751296	2.294764547	1.82008415	1.597222841	-0.296143558
1014	2	6.520339531	4.21577576	2.477854371	2.008412014	1.722542663	-0.138144209
1015	2	6.792577613	4.434688872	2.652190062	2.211194959	1.844956256	-0.026724384
1016	2	6.936079629	4.504551978	2.731254662	2.345686767	1.806551621	0.045009897
1017	2	6.867432381	4.390754676	2.715015349	2.386647205	1.733281738	0.068501464
1018	2	6.696363399	4.194960188	2.587399112	2.336013828	1.563129479	-0.053924941
1019	2	6.49501058	3.966655921	2.468481438	2.235172445	1.503972457	-0.108492505
1020	2	6.262755497	3.690578191	2.312223963	2.14395243	1.424248747	-0.142404898
1021	2	6.067028346	3.459218032	2.194469042	2.071369371	1.486566326	-0.136337224
1022	2	6.079749554	3.423802151	2.163786587	2.055831552	1.601311269	-0.100045254
1023	2	6.16154119	3.447208103	2.177175038	2.081541817	1.763434107	0.025672287
1024	2	6.029941379	3.324010687	2.074909032	2.111319375	1.776475466	-0.002632299
1025	2	5.830674435	3.124988582	1.934599947	2.052380657	1.814355614	-0.043044384
1026	2	5.561644275	2.942952168	1.793280763	2.017490881	1.835300429	-0.119250257
1027	2	5.204681133	2.767598882	1.609054213	1.978490414	1.799615722	-0.236737441
1028	2	4.689750028	2.568669867	1.495837295	1.995201002	1.778525275	-0.368869248
1029	2	4.605431209	2.526797593	1.568439782	2.009714853	1.78393177	-0.450599475
1030	2	4.590483743	2.55558582	1.675034211	2.072287647	1.760657294	-0.51375737
1031	2	4.537012533	2.469599221	1.73206561	2.053129493	1.775265982	-0.563870709
1032	2	4.472126959	2.376399083	1.803211949	2.027703299	1.852934804	-0.547946444
1033	2	4.430286515	2.362394006	1.837243202	1.921502837	1.894906061	-0.538479362
1034	2	4.383008246	2.409697611	1.795029786	1.846884525	1.921123816	-0.489621601
1035	2	4.302448157	2.449267479	1.75174748	1.764048231	1.935572739	-0.472595326
1036	2	4.280328224	2.576876917	1.75484324	1.755129537	1.864290805	-0.428221536
1037	2	4.327673794	2.72584388	1.800979175	1.772547941	1.732863021	-0.397804526
1038	2	4.323720466	2.782722942	1.848180099	1.835563998	1.585159246	-0.378913349
1039	2	4.271781853	2.819082441	1.983929784	1.878076635	1.487270818	-0.332134706
1040	2	4.312635978	2.870239929	2.124639671	1.918269586	1.392818114	-0.280745563
1041	2	4.411551111	2.922069729	2.228744791	1.936873831	1.39155388	-0.23398134
1042	2	4.636980403	2.915497826	2.250510243	1.954915331	1.461703036	-0.189567917
1043	2	4.982249463	2.957443318	2.254321915	1.969539508	1.593018224	-0.1034645
1044	2	5.324398643	3.01900275	2.162923951	1.937929716	1.69754171	-0.054005102
1045	2	5.606807666	3.109046629	2.02418435	1.913998225	1.818756101	0.006100211
1046	2	5.834593168	3.220538966	1.87362292	1.89523465	1.920193132	0.034667572
1047	2	5.948429555	3.387460585	1.802124828	1.855183271	1.957328638	0.031562319
1048	2	5.975143467	3.560605611	1.78987624	1.804153585	1.928213305	-0.025404955
1049	2	5.932906487	3.731094375	1.882335851	1.783701423	1.856018272	-0.103134516
1050	2	5.815678115	3.828392147	1.991411723	1.7636768	1.73603615	-0.211061836
1051	2	5.615612122	3.860488755	2.07819904	1.726132439	1.569557476	-0.324767567
1052	2	5.370700468	3.817578271	2.108172806	1.688789627	1.395951094	-0.421467437
1053	2	5.068595225	3.698212555	2.088520338	1.653216833	1.230670331	-0.50130707
1054	2	4.696313153	3.46177186	2.002329281	1.642173069	1.104492009	-0.536101964
1055	2	4.342315473	3.215656081	1.873596049	1.603652503	1.042437743	-0.576118716
1056	2	4.058168734	2.98538799	1.725965174	1.595106022	1.065609198	-0.590699243
1057	2	3.973362477	2.828658026	1.606791614	1.619954431	1.146471024	-0.591256062
1058	2	4.12661874	2.734704322	1.497927689	1.656734789	1.276488897	-0.561948571
1059	2	4.378898212	2.740921555	1.51458836	1.693823608	1.42104647	-0.540451617
1060	2	5.150348931	2.81755673	1.658108974	1.770615195	1.595602895	-0.473818138
1061	2	5.695004674	2.971383309	1.846158481	1.870661935	1.730130514	-0.411172973
1062	2	6.124421851	3.228086721	2.071349203	2.039171072	1.856025064	-0.365242181
1063	2	6.436739093	3.592830774	2.325912967	2.283545387	1.963030298	-0.331368292
1064	2	6.676688365	3.892569293	2.488776552	2.310614305	2.046329058	-0.26459246
1065	2	6.703095963	4.100867587	2.560784316	2.501718572	2.054194948	-0.224969663
1066	2	6.642876802	4.232216141	2.581274578	2.627066727	2.040167525	-0.20456104
1067	2	6.46415719	4.262415466	2.510401861	2.639234725	1.992516466	-0.180922497
1068	2	6.183596677	4.143309946	2.31828722	2.508786191	1.931300699	-0.154935089
1069	2	5.742739249	3.955223997	2.088172154	2.477821043	1.87571451	-0.18583431
1070	2	5.310884962	3.688120541	1.862779544	2.242833448	1.83933561	-0.227473979
1071	2	4.878315035	3.352154872	1.651784972	1.998784728	1.845882692	-0.243451776
1072	2	4.571165108	3.035931378	1.514666398	1.789938336	1.89973981	-0.249193621
1073	2	4.377048989	2.89192916	1.521102223	1.68925606	1.936325854	-0.267392322
1074	2	4.287458163	2.814895812	1.57802376	1.67686698	1.93810534	-0.255303797
1075	2	4.274969402	2.831911321	1.643545417	1.697892366	1.991967372	-0.234256868
1076	2	4.159907861	2.912250425	1.681630879	1.67998156	2.045746249	-0.233581538
1077	2	4.101737689	2.92656666	1.779252892	1.721751396	2.08369974	-0.251700088
1078	2	4.098218826	2.982858966	1.857833479	1.831010512	2.153395744	-0.262090132
1079	2	4.127098761	3.047075299	1.929313149	1.917934855	2.233049595	-0.292830702
1080	2	4.216617085	3.101375811	2.00507077	2.044642201	2.241290375	-0.331297862
1081	2	4.339118518	3.084636807	2.061512864	2.147404724	2.211877187	-0.357409298
1082	2	4.481815268	3.11165879	2.056879536	2.208037278	2.147135824	-0.382758745
1083	2	4.550535308	3.065190317	2.039855537	2.193774166	2.045208595	-0.434091894
1084	2	4.572641759	2.99982213	2.000650321	2.187074532	1.956748471	-0.48722325
1085	2	4.567034039	2.922038106	1.92508763	2.132283985	1.94051534	-0.512120815
1086	2	4.617955667	2.935297577	1.936197284	2.119064924	1.965873713	-0.503096073
1087	2	4.627830669	2.939071151	2.040034647	2.105050391	2.029801485	-0.460314457
1088	2	4.685246106	2.977355701	2.142529571	2.136302468	2.073154198	-0.34356226
1089	2	4.775805347	3.044633058	2.257303893	2.130782242	2.081744299	-0.207246195
1090	2	4.888769219	3.102386337	2.357820555	2.087962327	2.039085899	-0.111064847
1091	2	5.018737599	3.06867227	2.387381001	1.992602088	1.972073968	-0.048390469
1092	2	5.181627548	3.069043755	2.322638314	1.940425924	1.892645068	-0.005519541
1093	2	5.293240437	3.068535397	2.24929133	1.890855157	1.811733382	-0.025507817
1094	2	5.388149595	3.054832451	2.131358943	1.868522728	1.735804463	-0.014981312
1095	2	5.446607568	3.049204955	2.015550673	1.88354126	1.664761079	-0.002205794
1096	2	5.419397777	3.108216038	1.921618421	1.899179101	1.560512611	-0.025564758
1097	2	5.392522298	3.102342288	1.911816196	1.86347685	1.431157655	-0.025805699
1098	2	5.379846474	3.20198518	2.025535585	1.814419034	1.354201924	0.003594981
1099	2	5.41069726	3.359651548	2.169881715	1.817441753	1.418876048	-0.0277862
1100	2	5.456278369	3.566357846	2.313108365	1.82825056	1.584040841	-0.033458822
1101	2	5.566099293	3.748109266	2.437966149	1.876117885	1.781501537	0.048057827
1102	2	5.561523101	3.919826697	2.545686464	1.935849792	1.961977649	0.088028435
1103	2	5.551786282	3.97894298	2.517123319	1.992373277	2.094308309	0.111187816
1104	2	5.450195844	3.951408989	2.455135488	1.977883685	2.092423514	0.117462471
1105	2	5.305703878	3.820857316	2.362983992	1.988058849	2.034265835	0.096123441
1106	2	5.033950275	3.616723613	2.233846226	1.945382221	1.957742802	-0.031256947
1107	2	4.841871792	3.329316612	2.059791775	1.895230221	1.895832161	-0.162899392
1108	2	4.615563865	3.057307959	1.99313644	1.823592527	1.846361356	-0.298300072
1109	2	4.501914824	2.830258342	1.939683791	1.79656217	1.91540425	-0.411693173
1110	2	4.486106419	2.737779969	1.905065512	1.724485315	1.976891703	-0.534124261
1111	2	4.605967219	2.73181092	1.923285811	1.715050141	2.052089379	-0.554555808
1112	2	4.696875452	2.752665471	1.967131882	1.682141717	2.077402341	-0.556847001
1113	2	5.518829955	3.060229189	1.995132171	1.709477554	2.104381424	-0.519029207
1114	3	6.06019014	3.339321494	2.069861393	1.714266154	2.116689991	-0.455467071
1115	3	6.446665299	3.543435741	2.134667898	1.746531493	2.169608366	-0.383946338
1116	3	6.727867377	3.698733833	2.163349175	1.764094829	2.195971443	-0.332954229
1117	3	6.957759283	3.858624336	2.173216443	1.803758076	2.213967435	-0.294624223
1118	3	6.922925481	3.839933176	2.197437648	1.822957621	2.231789527	-0.312949037
1119	3	6.822983557	3.802679979	2.207670906	1.906747037	2.200671281	-0.337551698
1120	3	6.643439522	3.761224863	2.212998474	1.987294653	2.12730601	-0.333520743
1121	3	6.41299462	3.733683207	2.273483156	2.055238407	2.059113189	-0.288876422
1122	3	6.0734546	3.662025693	2.333073628	2.10844217	2.053517883	-0.245794087
1123	3	5.93493564	3.607318502	2.415728212	2.142611881	2.07696574	-0.174647713
1124	3	5.886341854	3.528686675	2.501737286	2.198221379	2.185126141	-0.113157668
1125	3	5.981831292	3.544282027	2.609628667	2.244452265	2.178207821	-0.089385098
1126	3	6.072975614	3.554415829	2.661002459	2.319838764	2.167834191	-0.123297151
1127	3	6.205273613	3.568758706	2.700754169	2.399830265	2.123605994	-0.148468766
1128	3	6.320793232	3.601570319	2.65356768	2.470849072	2.17324294	-0.167564252
1129	3	6.458022133	3.636714327	2.624138662	2.457374097	2.138457737	-0.178156366
1130	3	6.550598861	3.549904463	2.564428921	2.449550499	2.1479716	-0.165868748
1131	3	6.671760138	3.485279155	2.546127461	2.379676378	2.154043529	-0.130166788
1132	3	6.739927315	3.444667065	2.570035827	2.306340892	2.134846678	-0.119365068
1133	3	6.816506907	3.441721151	2.659381347	2.221290268	1.963817825	-0.137204118
1134	3	6.746977487	3.443193069	2.614483985	2.114429911	1.760466849	-0.191989629
1135	3	6.624875994	3.508186059	2.547521025	1.954398191	1.656768982	-0.247181541
1136	3	6.390167088	3.564646862	2.46739761	1.97248186	1.5606523	-0.188169722
1137	3	6.129607152	3.646650626	2.386382208	2.023755549	1.613915998	-0.065473142
1138	3	5.719761331	3.716585738	2.28897266	2.09032966	1.688918188	0.052974465
1139	3	5.467465136	3.799843018	2.336710778	2.222673593	1.790700133	0.178644683
1140	3	5.287443545	3.820212793	2.424481461	2.349582448	1.874914454	0.278124089
1141	3	5.34046512	3.820083594	2.464072682	2.301914517	1.958214127	0.237637178
1142	3	5.759044325	3.923977408	2.474590011	2.17697975	1.927910594	0.174683637
1143	3	6.228979962	4.135657877	2.528841837	2.032895903	1.90834902	0.128266231
1144	3	6.554878141	4.311276993	2.58233967	1.8364898	1.982836484	0.084024676
1145	3	6.800795813	4.495524909	2.629855859	1.656242194	2.079634256	0.038734225
1146	3	6.963492782	4.633188776	2.700661998	1.563522825	2.134396711	0.074663126
1147	3	6.914237538	4.616668098	2.722051469	1.576563612	2.194192522	0.033106219
1148	3	6.69942415	4.449517826	2.666728746	1.606446257	2.226559672	-0.060301528
1149	3	6.405394485	4.220887047	2.565040797	1.652441396	2.150196543	-0.185600625
1150	3	5.976806513	3.895666966	2.454887166	1.625762174	2.041657603	-0.314257888
1151	3	5.471539349	3.503659019	2.349968497	1.643326184	2.050027666	-0.454500678
1152	3	5.447838596	3.316573585	2.278913914	1.61930386	2.085633841	-0.495527581
1153	3	5.773934246	3.37401828	2.252569341	1.573382435	2.146615144	-0.478253434
1154	3	6.19748665	3.582017735	2.300412918	1.543376367	2.291541943	-0.414122452
1155	3	6.538179694	3.800528453	2.300642397	1.55499966	2.412310803	-0.360628974
1156	3	6.769078329	3.953121069	2.257467284	1.588036367	2.399048249	-0.294994098
1157	3	6.931075622	4.027262751	2.245954832	1.662381956	2.402255702	-0.243118426
1158	3	7.043828059	4.111652913	2.276738171	1.746648228	2.373566177	-0.199720783
1159	3	7.037591288	4.089555132	2.260413545	1.826808601	2.259390192	-0.188002759
1160	3	6.991608781	4.011358359	2.260237099	1.903903876	2.147106752	-0.176588159
1161	3	6.876918821	3.91074369	2.261696769	1.927118022	2.10014787	-0.18784022
1162	3	6.663819379	3.831742712	2.245003073	1.911633709	2.014995793	-0.189848978
1163	3	6.394053791	3.681371004	2.175861334	1.883355807	2.050150858	-0.172277348
1164	3	6.385645202	3.59226834	2.086405926	1.81600858	2.193870249	-0.137638794
1165	3	6.526869379	3.790030225	2.125566011	1.71218854	2.31374372	-0.084024578
1166	3	6.740164171	3.99566788	2.20753521	1.659758206	2.425911045	-0.029900082
1167	3	6.980290254	4.162756387	2.314864784	1.681744321	2.51506196	-0.004409471
1168	3	7.173274329	4.327033738	2.421850156	1.754713468	2.477908908	-0.016180821
1169	3	7.149833198	4.444751421	2.557722654	1.878623425	2.363721742	-0.062110926
1170	3	7.004469026	4.319221349	2.556484211	2.024981959	2.225710152	-0.150236982
1171	3	6.841761559	4.187745022	2.559309523	2.153110534	2.044300278	-0.215288909
1172	3	6.60081551	4.046075182	2.521023311	2.230105289	1.846078102	-0.251499348
